Date,price_adj_close,logret,logret_z
2010-01-05,5277.89990234375,0.0086963957751834,0.829859249572702
2010-01-06,5281.7998046875,0.0007386389062683265,0.037864446968173086
2010-01-07,5263.10009765625,-0.0035466864183382987,-0.3886320445011285
2010-01-08,5244.75,-0.003492649046092997,-0.38325398147788353
2010-01-11,5249.39990234375,0.0008861894848711219,0.0525494006931588
2010-01-12,5210.39990234375,-0.0074571562473284584,-0.7778210875089565
2010-01-13,5233.9501953125,0.004509678948100578,0.41317675705033513
2010-01-14,5259.89990234375,0.004945708140283072,0.45657251036133917
2010-01-15,5252.2001953125,-0.0014649229624307774,-0.18144478501457637
2010-01-18,5274.85009765625,0.004303187818976659,0.39262575206940753
2010-01-19,5225.64990234375,-0.00937108811281388,-0.9683049279897861
2010-01-20,5221.7001953125,-0.0007561165620956245,-0.11090091261868586
2010-01-21,5094.14990234375,-0.024730253416518803,-2.496924021693833
2010-01-22,5036.0,-0.011480687178891941,-1.1782625232563253
2010-01-25,5007.89990234375,-0.005595470135225262,-0.5925369993978575
2010-01-27,4853.10009765625,-0.03139894990280727,-3.1606252435693905
2010-01-28,4867.25,0.002911399732814308,0.2541082089067992
2010-01-29,4882.0498046875,0.003036077739411096,0.26651677263277435
2010-02-01,4899.7001953125,0.0036088449983292152,0.323521365715679
2010-02-02,4830.10009765625,-0.01430682701245135,-1.4595337528858678
2010-02-03,4931.85009765625,0.020846999413257735,2.039146626453135
2010-02-04,4845.35009765625,-0.017694688705123994,-1.7967102835010245
2010-02-05,4718.64990234375,-0.026496781268445523,-2.6727374953181973
2010-02-08,4760.39990234375,0.008808956769992533,0.8410618691467006
2010-02-09,4792.64990234375,0.006751796164294356,0.636323205390834
2010-02-10,4757.2001953125,-0.007424173049006029,-0.7745384386325276
2010-02-11,4826.85009765625,0.014534800298261869,1.4109257629067964
2010-02-15,4801.9501953125,-0.005171975135166793,-0.5503887100620161
2010-02-16,4855.75,0.011141443639869172,1.0732023464841867
2010-02-17,4914.0,0.011924704368882228,1.151156277055472
2010-02-18,4887.75,-0.005356199200524958,-0.5687235881792756
2010-02-19,4844.89990234375,-0.008805489760123469,-0.9120138194435709
2010-02-22,4856.39990234375,0.002370817440569972,0.20030682079076254
2010-02-23,4870.0498046875,0.0028067612985113975,0.24369408122160907
2010-02-24,4858.60009765625,-0.002353813207905825,-0.26991148060464676
2010-02-25,4859.75,0.00023664559057058937,-0.012096377862735088
2010-02-26,4922.2998046875,0.012788865005232845,1.237161761248962
2010-03-02,5017.0,0.01905628423679781,1.8609259122414088
2010-03-03,5088.10009765625,0.014072353623684244,1.3649008128133964
2010-03-04,5080.25,-0.0015440261478846663,-0.18931752010575081
2010-03-05,5088.7001953125,0.0016619605947973564,0.1297579278187293
2010-03-08,5124.0,0.006912950461775033,0.6523620676135098
2010-03-09,5101.5,-0.004400769901265003,-0.4736346012028319
2010-03-10,5116.25,0.002887134691252988,0.2516932335414902
2010-03-11,5133.39990234375,0.0033464398319566976,0.29740552285103716
2010-03-12,5137.0,0.0007010628286984394,0.034124692332810305
2010-03-15,5128.89990234375,-0.0015780592864252823,-0.1927046641570823
2010-03-16,5198.10009765625,0.013402000790980504,1.298184027146512
2010-03-17,5231.89990234375,0.006481289167163449,0.6094010287869331
2010-03-18,5245.89990234375,0.0026723183478340206,0.23031366260147892
2010-03-19,5262.7998046875,0.0032163668929633504,0.28446002912219037
2010-03-22,5205.2001953125,-0.011005003954608747,-1.1309202071332873
2010-03-23,5225.2998046875,0.003854011649290952,0.3479215473915143
2010-03-25,5260.39990234375,0.006694875828928294,0.6306582158070829
2010-03-26,5282.0,0.004097762953683076,0.37218086686893337
2010-03-29,5302.85009765625,0.003939616419884685,0.35644135196775456
2010-03-30,5262.4501953125,-0.007647695404744314,-0.796784474409539
2010-03-31,5249.10009765625,-0.0025400829491546485,-0.28844995437076876
2010-04-01,5290.5,0.00785610742115299,0.7462296514279261
2010-04-05,5368.39990234375,0.014617134988492871,1.4191201131252265
2010-04-06,5366.0,-0.0004471423471397832,-0.08015029075189804
2010-04-07,5374.64990234375,0.0016106854412794307,0.12465477428465016
2010-04-08,5304.4501953125,-0.013147309710539474,-1.344132931803804
2010-04-09,5361.75,0.010744286598761555,1.0336753393694404
2010-04-12,5339.7001953125,-0.004120906136825128,-0.445781193449255
2010-04-13,5322.9501953125,-0.0031418105563994977,-0.34833682266441546
2010-04-15,5273.60009765625,-0.009314437828800527,-0.9626668152346821
2010-04-16,5262.60009765625,-0.0020880400510003044,-0.24346043888418423
2010-04-19,5203.64990234375,-0.011264936095264202,-1.1567899224085991
2010-04-20,5230.10009765625,0.005070133360250802,0.468955915528228
2010-04-21,5244.89990234375,0.0028257402454029998,0.24558295864582036
2010-04-22,5269.35009765625,0.004650876550451328,0.42722943157207643
2010-04-23,5304.10009765625,0.006573090991872485,0.6185375944343681
2010-04-26,5322.4501953125,0.0034536355429986695,0.30807416319846626
2010-04-27,5308.35009765625,-0.002652689456282345,-0.2996571035528402
2010-04-28,5215.4501953125,-0.017655659171124917,-1.7928258737880194
2010-04-29,5254.14990234375,0.007392810217539679,0.7001200525337617
2010-04-30,5278.0,0.004529016135379945,0.4151012883063821
2010-05-03,5222.75,-0.010523154984110675,-1.0829642458541078
2010-05-04,5148.5,-0.014318672982353193,-1.4607127216265083
2010-05-05,5124.89990234375,-0.004594416530933983,-0.4929072589085235
2010-05-06,5090.85009765625,-0.006666163674476285,-0.699097646102394
2010-05-07,5018.0498046875,-0.014403456807526558,-1.469150821707768
2010-05-10,5193.60009765625,0.03438574403959364,3.386588569512889
2010-05-11,5136.14990234375,-0.011123364586176314,-1.1427000348634706
2010-05-12,5156.64990234375,0.003983372356512285,0.3607961563382576
2010-05-13,5178.89990234375,0.004305534740252186,0.3928593291292446
2010-05-14,5093.5,-0.016627442603929482,-1.6904927426576033
2010-05-17,5059.89990234375,-0.0066185160897830105,-0.6943555259226307
2010-05-18,5066.2001953125,0.0012443672728817412,0.08819700229567827
2010-05-19,4919.64990234375,-0.02935369831893425,-2.9570718237893074
2010-05-20,4947.60009765625,0.005665260344674226,0.5281858576233699
2010-05-21,4931.14990234375,-0.0033304234883113635,-0.3671085022016122
2010-05-24,4943.9501953125,0.002592439572484712,0.22236373701853107
2010-05-25,4806.75,-0.02814346627068717,-2.836623623631139
2010-05-26,4917.39990234375,0.022758735608322447,2.229411943097401
2010-05-27,5003.10009765625,0.01727782415402294,1.683924884766018
2010-05-28,5066.5498046875,0.012602334221159585,1.2185973072268939
2010-05-31,5086.2998046875,0.0038905382570750065,0.3515568536716984
2010-06-01,4970.2001953125,-0.023090492266616938,-2.333726988958632
2010-06-02,5019.85009765625,0.009939952188865392,0.9536240532234501
2010-06-03,5110.5,0.01789717455385668,1.7455656593887585
2010-06-04,5135.5,0.004879962836728166,0.45002921687187103
2010-06-07,5034.0,-0.019962312910597833,-2.022395311905311
2010-06-08,4987.10009765625,-0.009360298632856782,-0.967231106284802
2010-06-09,5000.2998046875,0.0026432734937479525,0.2274229769651246
2010-06-10,5078.60009765625,0.015537780712110243,1.5107472688873318
2010-06-11,5119.35009765625,0.007991844656968942,0.7597388836219974
2010-06-14,5197.7001953125,0.01518876068179503,1.4760110920264506
2010-06-15,5222.35009765625,0.004731253234392907,0.4352289114482437
2010-06-16,5233.35009765625,0.0021041161955454323,0.17376341121102376
2010-06-17,5274.85009765625,0.007898634397593373,0.7504621436824752
2010-06-18,5262.60009765625,-0.002325041692512812,-0.26704799896909526
2010-06-21,5353.2998046875,0.017087936936644132,1.6650263821198124
2010-06-22,5316.5498046875,-0.006888596684940277,-0.7212352649209969
2010-06-23,5323.14990234375,0.001240655034366222,0.08782754220048432
2010-06-24,5320.60009765625,-0.00047911774257688094,-0.0833326381664476
2010-06-25,5269.0498046875,-0.009736053722463615,-1.0046280867307984
2010-06-28,5333.5,0.01215763950246269,1.1743391184237921
2010-06-29,5256.14990234375,-0.014608882074956035,-1.489595746930769
2010-06-30,5312.5,0.01066373324209074,1.0256582761609823
2010-07-01,5251.39990234375,-0.011567845125803692,-1.1869369075202416
2010-07-02,5237.10009765625,-0.002726760461016281,-0.30702901145846223
2010-07-05,5235.89990234375,-0.00022919799823436973,-0.05845940543918195
2010-07-06,5289.0498046875,0.010099878028875301,0.9695406533629665
2010-07-07,5241.10009765625,-0.009107190095395111,-0.9420405093029409
2010-07-08,5296.85009765625,0.010580904083332588,1.0174147140214036
2010-07-09,5352.4501953125,0.010442113816835361,1.0036016293131638
2010-07-12,5383.0,0.005691403079691351,0.5307877102057614
2010-07-13,5400.64990234375,0.0032734590355328547,0.2901421177973586
2010-07-14,5386.14990234375,-0.0026884727623095483,-0.3032184328143883
2010-07-15,5378.75,-0.0013748206813710688,-0.17247736624599685
2010-07-16,5393.89990234375,0.002812662152533556,0.24428136301388562
2010-07-19,5386.4501953125,-0.0013820902196343338,-0.1732008661740143
2010-07-20,5368.0,-0.0034311774341907633,-0.37713602664007395
2010-07-21,5399.35009765625,0.005823194372050832,0.5439042228482838
2010-07-22,5441.9501953125,0.007858894368978778,0.7465070220776597
2010-07-23,5449.10009765625,0.0013129869348835793,0.09502636596651691
2010-07-26,5418.60009765625,-0.005612977820209495,-0.594279449656336
2010-07-27,5430.60009765625,0.0022121455365479116,0.18451501848077698
2010-07-28,5397.5498046875,-0.006104532335174015,-0.6432013540901624
2010-07-29,5408.89990234375,0.002100616231522225,0.17341507770934178
2010-07-30,5367.60009765625,-0.00766482751966219,-0.7984895461019882
2010-08-02,5431.64990234375,0.011862037773378627,1.1449193916173601
2010-08-03,5439.5498046875,0.0014533637403788082,0.10899735077917627
2010-08-04,5467.85009765625,0.005189203059859094,0.48080631317053574
2010-08-05,5447.10009765625,-0.003802129121223046,-0.41405494901813394
2010-08-06,5439.25,-0.0014421911745366375,-0.1791824065374966
2010-08-09,5486.14990234375,0.008585532950855656,0.8188256402131838
2010-08-10,5460.7001953125,-0.004649694232652821,-0.49840876557458624
2010-08-11,5420.60009765625,-0.007370493986963361,-0.7691960363894348
2010-08-12,5416.4501953125,-0.0007658730806648022,-0.1118719289648232
2010-08-13,5452.10009765625,0.006560218103885612,0.6172564217938795
2010-08-16,5418.2998046875,-0.006218796401868112,-0.6545734716902469
2010-08-17,5414.14990234375,-0.000766198350143573,-0.11190430137087631
2010-08-18,5479.14990234375,0.011934082898280511,1.15208967407449
2010-08-19,5540.2001953125,0.0110806748273832,1.0671543376744
2010-08-20,5530.64990234375,-0.0017253047875308014,-0.20735925508056316
2010-08-23,5543.5,0.0023207385735129846,0.19532272752392912
2010-08-24,5505.10009765625,-0.006951117177111686,-0.7274576094424102
2010-08-25,5462.35009765625,-0.007795835084648713,-0.8115280583712563
2010-08-26,5477.89990234375,0.002842680040908752,0.24726888977173178
2010-08-27,5408.7001953125,-0.012712993664487983,-1.3009076791570204
2010-08-30,5415.4501953125,0.0012472112140708633,0.08848004520309555
