date,current_logret,mu,sigma,sigma_model,drift,realized_sigma_20d
2012-08-02,-0.002435938,-0.0026951253,0.009207315,0.0034887835,-0.0002591869,0.009208808223051914
2012-08-03,-0.00230763,0.012632146,0.008796798,0.0033332328,0.014939775,0.009211243264120143
2012-08-06,0.012735554,0.010098783,0.0097644115,0.0036998757,-0.00263677,0.009543187852577118
2012-08-07,0.010198622,0.00020718164,0.009861341,0.0037366033,-0.00999144,0.00934594841017379
2012-08-08,0.00024353,-0.0021251845,0.009217181,0.003492522,-0.0023687147,0.00918878737795889
2012-08-09,-0.002823353,-0.0022608067,0.009063767,0.0034343912,0.00056254637,0.008640398496897466
2012-08-10,-0.000479227,0.0055452613,0.008634504,0.0032717374,0.0060244887,0.00862848600279169
2012-08-13,0.005155472,0.0066421945,0.008556659,0.0032422408,0.0014867227,0.008531028138323645
2012-08-14,0.006049504,-0.003278627,0.008616,0.0032647261,-0.009328131,0.00857347626834073
2012-08-16,-0.003239213,-0.00016615348,0.0085534295,0.003241017,0.0030730593,0.008618370182083269
2012-08-17,0.000624388,0.008312362,0.008672635,0.003286186,0.007687974,0.008576101855900775
2012-08-21,0.010141679,-0.0017098705,0.008329806,0.003156283,-0.011851549,0.00856261820982014
2012-08-22,-0.001504526,0.0013349087,0.0070934896,0.002687825,0.0028394344,0.00738375574728662
2012-08-23,0.000461757,-0.0053816284,0.0077482313,0.002935916,-0.0058433856,0.007400535676541242
2012-08-24,-0.005304543,-0.0067073395,0.0072694756,0.0027545085,-0.0014027973,0.007485036732526017
2012-08-27,-0.0067897,-0.012151674,0.0070350654,0.0026656871,-0.0053619742,0.006894010606817436
2012-08-29,-0.011741045,0.0040344414,0.006999956,0.0026523836,0.015775487,0.007343482994337724
2012-08-30,0.005140139,-0.0100052925,0.0061893114,0.0023452188,-0.01514543,0.006137808531834588
2012-08-31,-0.010696567,-0.00012500273,0.0069111073,0.0026187177,0.010571564,0.006574613564523302
2012-09-03,-0.000903708,0.0047126696,0.006798179,0.0025759274,0.0056163776,0.006563613650319774
2012-09-04,0.003846981,-0.010353505,0.00663798,0.002515226,-0.014200484,0.006584849495201628
2012-09-05,-0.00920029,0.0028797654,0.007097149,0.0026892114,0.012080056,0.00690865395486144
2012-09-06,0.002427292,0.018492509,0.0064437035,0.0024416116,0.016065218,0.0062711511054226905
2012-09-07,0.019602763,0.0032699776,0.0077822423,0.0029488031,-0.016332785,0.007366162450419822
2012-09-10,0.003988609,0.0065677213,0.0075561954,0.0028631508,0.0025791125,0.007418739776417067
2012-09-11,0.004937924,0.006612127,0.007624184,0.0028889126,0.0016742038,0.0074530976063346705
2012-09-12,0.007577894,-0.00015841011,0.0074561224,0.0028252318,-0.007736304,0.007606395924301636
2012-09-13,0.000800655,0.025476046,0.008176833,0.0030983193,0.02467539,0.007544122176113637
2012-09-14,0.025843589,0.005448334,0.008904535,0.003374056,-0.020395253,0.009349810356776072
2012-09-17,0.005783196,-0.0010092224,0.009408163,0.0035648877,-0.0067924187,0.009311423115284843
2012-09-18,-0.001775228,-0.0077014538,0.009654836,0.0036583557,-0.005926225,0.009348881447065216
2012-09-20,-0.008212091,0.023440572,0.009876454,0.0037423302,0.031652663,0.009421773708005152
2012-09-21,0.024348919,-0.0035076314,0.010571378,0.004005647,-0.027856551,0.010714065083717302
2012-09-24,-0.003793734,0.00064845686,0.010872501,0.0041197464,0.0044421903,0.010798737552249816
2012-09-25,0.000758109,-0.0010966046,0.01067904,0.0040464415,-0.0018547137,0.010658390813894808
2012-09-26,-0.001843413,-0.003926829,0.010099042,0.003826672,-0.0020834159,0.010485093703545065
2012-09-27,-0.002466236,0.008733408,0.009610342,0.0036414964,0.011199644,0.009999924486163617
2012-09-28,0.009477875,0.0017699462,0.009861847,0.0037367954,-0.0077079283,0.010088396273248883
2012-10-01,0.002714039,0.0032464655,0.009280603,0.0035165537,0.0005324269,0.009523235062748107
2012-10-03,0.002174698,0.009824271,0.009570049,0.003626229,0.0076495735,0.009461153363286593
2012-10-04,0.009784058,-0.009097244,0.009311437,0.0035282369,-0.018881302,0.009537387832307563
2012-10-05,-0.007048401,-0.012210733,0.009239606,0.0035010192,-0.0051623317,0.00938385917311034
2012-10-08,-0.012422554,0.005818618,0.010109028,0.0038304555,0.018241173,0.010135073949456487
2012-10-09,0.005026125,-0.009560434,0.00936976,0.0035503362,-0.0145865595,0.009456253282009499
2012-10-10,-0.009236898,0.010720821,0.010250851,0.0038841942,0.01995772,0.009858178984653826
2012-10-11,0.009841439,-0.004846995,0.010069233,0.003815377,-0.014688433,0.009979057976324934
2012-10-12,-0.005621891,0.0014472723,0.009617463,0.0036441945,0.0070691635,0.010086981943970326
2012-10-15,0.001971293,-0.0063096657,0.01011117,0.0038312674,-0.008280959,0.01008178928466732
2012-10-16,-0.006925327,0.0015860014,0.00816259,0.0030929223,0.008511328,0.008602443563796486
2012-10-17,0.002166561,0.010664982,0.008528903,0.0032317238,0.008498421,0.008526017088906894
2012-10-18,0.01027348,-0.0059096296,0.0092816735,0.0035169593,-0.01618311,0.008782627957768567
2012-10-19,-0.006042349,0.0064932117,0.00889348,0.003369867,0.012535561,0.008674959683608095
2012-10-22,0.00577122,-0.0051075188,0.007196553,0.002726877,-0.010878738,0.00686718031230865
2012-10-23,-0.004514166,0.0016707745,0.0069931936,0.0026498213,0.00618494,0.00689123336669424
2012-10-25,0.002439287,-0.0076057846,0.0071901237,0.002724441,-0.01004507,0.006908734911678574
2012-10-29,-0.006982714,-0.011449417,0.0071624704,0.0027139627,-0.0044667046,0.007085038142336738
2012-10-30,-0.01202131,0.00459381,0.0077450015,0.0029346922,0.016615119,0.007567189558820023
2012-10-31,0.003886806,0.0037508006,0.0073071374,0.0027687792,-0.00013600562,0.0072785511765784605
2012-11-01,0.004500704,0.009340569,0.006845516,0.0025938642,0.004839866,0.00733390775075791
2012-11-02,0.009283599,0.0014028992,0.007859065,0.0029779125,-0.007880699,0.00764369103626549
2012-11-05,0.001140161,0.0041134744,0.007486907,0.0028368963,0.0029733134,0.007279588276802837
2012-11-06,0.003534944,0.0066853645,0.007100184,0.0026903616,0.0031504207,0.007179770093988796
2012-11-07,0.006217129,-0.0047114044,0.0067022396,0.0025395746,-0.010928534,0.006703189298187915
2012-11-08,-0.003713436,-0.009457088,0.006409867,0.0024287906,-0.005743652,0.006693614766732748
2012-11-09,-0.009190437,3.9732055e-05,0.0065990537,0.002500476,0.009230169,0.0066901384751770635
2012-11-12,-0.000448516,-0.009808209,0.0063382476,0.002401653,-0.009359692,0.006302228472072443
2012-11-15,-0.009315417,-0.009289414,0.0062506427,0.002368458,2.6002575e-05,0.006519419779609805
2012-11-16,-0.010165182,-0.00074748794,0.006972387,0.0026419375,0.009417694,0.006843987538757141
2012-11-19,-0.000475513,0.00058033806,0.0068533495,0.0025968323,0.0010558509,0.006700810728206879
2012-11-20,2.69e-05,0.007408899,0.006981122,0.0026452472,0.0073819933,0.0066699345633059355
2012-11-21,0.007732677,0.0020128323,0.0065187076,0.0024700318,-0.0057198443,0.00646930600164437
2012-11-22,0.002303784,-0.0006444058,0.0067628417,0.0025625378,-0.0029481894,0.006389976409094698
2012-11-23,-0.000204348,0.0018218218,0.0064325915,0.002437401,0.0020261698,0.006218750497001017
2012-11-26,0.001651464,0.015949741,0.006582648,0.0024942597,0.014298277,0.006177534187121217
2012-11-27,0.016113606,0.015656136,0.007271747,0.0027553693,-0.0004574707,0.007192194263124102
2012-11-29,0.01688856,0.009419016,0.00796245,0.0030170868,-0.007469544,0.00788585977574335
2012-11-30,0.009372269,-0.001495129,0.0072791255,0.0027581651,-0.010867397,0.007407795239656307
2012-12-03,-0.001514774,0.0030153187,0.007743806,0.002934239,0.0045300927,0.007451262108728787
2012-12-04,0.003112161,0.0023700406,0.007028255,0.0026631067,-0.0007421206,0.007435019816601139
2012-12-05,0.001908438,0.004708561,0.0071010743,0.002690699,0.0028001235,0.007241262188980401
2012-12-06,0.005138863,-0.0031449583,0.0074975714,0.0028409373,-0.008283821,0.007278681561968997
2012-12-07,-0.00397017,0.0012373395,0.00752043,0.0028495986,0.0052075093,0.007385279790689885
2012-12-10,0.000253887,-0.0030215306,0.0073575987,0.0027878997,-0.0032754173,0.0073079038376616225
2012-12-11,-0.001710765,-0.0019112958,0.0070783836,0.002682101,-0.00020053082,0.007249437406032725
2012-12-12,-0.001832526,-0.006785947,0.0070587895,0.0026746765,-0.004953421,0.006861332630394033
2012-12-13,-0.006218343,0.004336547,0.0072171246,0.002734672,0.010554889,0.0070762710712069235
2012-12-14,0.00479071,-0.003934635,0.006875193,0.0026051092,-0.008725345,0.006635553436235713
2012-12-17,-0.003697588,0.005012607,0.006163774,0.0023355423,0.008710195,0.006142558432073762
2012-12-18,0.006618637,0.0052616927,0.0059713866,0.002262644,-0.0013569437,0.006167475009514211
2012-12-19,0.005546976,-0.0035842939,0.006180394,0.00234184,-0.0091312695,0.006158554246193245
2012-12-20,-0.002228634,-0.010898409,0.006300913,0.0023875064,-0.008669775,0.006168176805770648
2012-12-21,-0.011679684,0.0012599959,0.006966232,0.0026396052,0.012939679,0.006948597043254314
2012-12-24,0.00137563,0.008226067,0.0067485003,0.0025571035,0.0068504377,0.006932172756419034
2012-12-26,0.008476985,-0.0054874886,0.0067142155,0.0025441125,-0.013964473,0.007080742281023219
2012-12-27,-0.006029384,0.007119442,0.006297396,0.0023861737,0.013148826,0.006522417238398924
2012-12-28,0.006494935,-0.00027870416,0.005868179,0.002223537,-0.006773639,0.005550844271377004
2012-12-31,-0.00055022,0.014786994,0.0053581614,0.0020302841,0.015337215,0.005166000158486391
2013-01-02,0.014817435,0.003324593,0.006208163,0.002352362,-0.011492842,0.006087043236386834
2013-01-03,0.002707714,0.0014156236,0.00608059,0.002304023,-0.0012920909,0.006080433088240066
2013-01-04,0.001105953,-0.0041912873,0.0065115304,0.0024673122,-0.00529724,0.006076843520087622
2013-01-07,-0.004623255,0.0006910222,0.006316649,0.0023934687,0.0053142775,0.006116340559328271
2013-01-08,0.002218547,-0.005287982,0.0061325124,0.0023236969,-0.007506529,0.006035231864389887
2013-01-09,-0.005044643,-0.00058449386,0.0064263544,0.0024350379,0.004460149,0.006174770313743017
2013-01-10,-0.000477397,-0.0020547637,0.0060896715,0.002307464,-0.0015773665,0.006157380376431914
2013-01-11,-0.002911105,0.010614505,0.0067794244,0.0025688212,0.013525609,0.006184365813774593
2013-01-14,0.012150108,0.005222529,0.006903093,0.002615681,-0.0069275787,0.006485314123084501
2013-01-15,0.005388844,-0.009349328,0.0071570426,0.002711906,-0.014738172,0.006502870844082701
2013-01-16,-0.009080831,0.006408488,0.0069179353,0.002621305,0.015489319,0.006831684097671646
2013-01-17,0.006203814,0.0038586303,0.006566361,0.0024880883,-0.0023451834,0.006815020727313189
2013-01-18,0.004164008,0.0018541198,0.006442917,0.0024413136,-0.002309888,0.006775420132780948
2013-01-21,0.002947289,-0.0046663373,0.006810257,0.0025805042,-0.007613626,0.006739379056948781
2013-01-22,-0.005572574,0.0008954959,0.0066148373,0.0025064568,0.00646807,0.006235931697818525
2013-01-23,0.000958424,-0.005763586,0.0059113186,0.0022398834,-0.0067220097,0.006237729508681845
2013-01-24,-0.005789435,0.0091698505,0.0064317975,0.0024371003,0.014959285,0.006233731411398536
2013-01-25,0.009145062,0.000692302,0.0062544798,0.002369912,-0.00845276,0.006262436398815589
2013-01-28,2.47e-05,-0.0036733525,0.0060649975,0.0022981146,-0.003698029,0.006168807784208969
2013-01-29,-0.004107308,0.0018136508,0.006231695,0.0023612785,0.0059209582,0.006277975918283306
2013-01-30,0.000966507,-0.0049661426,0.0056128367,0.0021267843,-0.005932649,0.005400713180593069
2013-01-31,-0.003473805,-0.0057801893,0.0055077854,0.0020869789,-0.002306384,0.005445540764830408
2013-02-01,-0.005958326,-0.0013883966,0.0059613716,0.002258849,0.004569929,0.005610937010888146
2013-02-04,-0.001943895,-0.005606568,0.0058891475,0.0022314824,-0.003662673,0.00552974876243982
2013-02-05,-0.005082013,-6.006818e-05,0.00550313,0.002085215,0.0050219446,0.005615224231501421
2013-02-06,0.000386082,-0.004695033,0.0057890536,0.0021935555,-0.0050811144,0.0055077893636984575
2013-02-07,-0.003429217,-0.005922604,0.0060732886,0.0023012562,-0.0024933869,0.005557671169760271
2013-02-08,-0.005961665,0.00028996947,0.0056062476,0.0021242877,0.0062516336,0.005675147291422439
2013-02-11,-0.000957501,0.003715104,0.0049797217,0.0018868879,0.004672605,0.004845342707952032
2013-02-12,0.004170763,0.001618484,0.005136338,0.0019462322,-0.0025522786,0.0047670586201356115
2013-02-13,0.001762936,-0.005472665,0.004692862,0.0017781926,-0.007235601,0.004417776924079378
2013-02-14,-0.006086292,-0.0016238012,0.00471294,0.0017858007,0.00446249,0.004277427087572687
2013-02-15,-0.001620844,0.0021034183,0.004506351,0.001707521,0.0037242621,0.004087576110235139
2013-02-18,0.001832795,0.007297053,0.0045744157,0.0017333118,0.0054642577,0.0040312369509625115
2013-02-19,0.007011407,0.00065238413,0.0047907676,0.0018152905,-0.0063590226,0.004338521468850203
2013-02-20,0.000563777,-0.016567396,0.0054305578,0.0020577163,-0.017131172,0.004330477877919743
2013-02-21,-0.015396234,0.00035486298,0.005749545,0.0021785852,0.015751095,0.005318303241754004
2013-02-22,-0.000333294,-6.202562e-05,0.0049343845,0.001869709,0.00027126842,0.004716740173345076
2013-02-25,0.000760389,-0.015561119,0.00618802,0.0023447296,-0.016321508,0.004735221561592304
2013-02-26,-0.016081458,0.0076134526,0.005730596,0.002171405,0.02369491,0.005695884619527874
2013-02-27,0.006151436,-0.015576597,0.010549803,0.0039974716,-0.021728031,0.0059706275566158915
2013-02-28,-0.018077177,0.004605432,0.006954877,0.0026353027,0.022682609,0.0069493611508397325
2013-03-01,0.004670292,-0.00447081,0.007062313,0.0026760118,-0.0091411015,0.007108900391356553
2013-03-04,-0.003713408,0.014165396,0.007033438,0.0026650706,0.017878804,0.007114157474722911
2013-03-05,0.014935724,0.0073714885,0.007886757,0.0029884053,-0.0075642355,0.008071304352581648
2013-03-06,0.005920993,0.006834352,0.008010358,0.0030352394,0.00091335893,0.008231612553199187
2013-03-07,0.007652852,0.013414952,0.007940222,0.0030086637,0.005762101,0.008443482848410075
2013-03-08,0.01395575,-0.0014188727,0.008388091,0.003178368,-0.015374623,0.00894258099338009
2013-03-11,-0.000563608,-0.0049794074,0.008086759,0.0030641889,-0.0044157994,0.008939968984953497
2013-03-12,-0.004765348,-0.009565399,0.008257802,0.0031289996,-0.0048000515,0.008963597527832306
2013-03-13,-0.010692545,0.009890638,0.008846204,0.0033519533,0.020583183,0.009257353650798862
2013-03-14,0.009821382,-0.0055412003,0.008716826,0.0033029306,-0.015362581,0.009451006054956086
2013-03-15,-0.006170701,-0.0062105088,0.009762972,0.00369933,-3.9807856e-05,0.009548902061365236
2013-03-18,-0.006380373,-0.013926334,0.009555512,0.0036207207,-0.0075459606,0.00963644142108119
2013-03-19,-0.015421817,-0.009453415,0.01014415,0.0038437638,0.005968402,0.010009989810437953
2013-03-20,-0.009012074,-0.005642923,0.011227885,0.004254407,0.0033691505,0.010126453278914645
2013-03-21,-0.006280199,-0.0010098745,0.009326475,0.0035339352,0.005270324,0.00969416281016363
2013-03-22,-0.001308548,-0.0037190558,0.00969305,0.0036728356,-0.002410508,0.009689477748405336
2013-03-25,-0.00310141,0.00038516033,0.0096332785,0.0036501875,0.0034865697,0.009675708211136315
2013-03-26,0.001374668,0.0052941,0.008771343,0.0033235878,0.003919432,0.009101603492670992
2013-03-28,0.007232311,0.0032954968,0.008642298,0.0032746906,-0.0039368137,0.0091496981873326
2013-04-01,0.003837748,0.00838132,0.008193391,0.0031045936,0.004543572,0.008266021025449832
2013-04-02,0.007631593,-0.0133510735,0.00787492,0.00298392,-0.020982666,0.008377966994882316
2013-04-03,-0.013168949,-0.01757278,0.008715363,0.003302376,-0.0044038314,0.008865845358189196
2013-04-04,-0.01745296,-0.0036510013,0.008500231,0.0032208594,0.013801958,0.008908767157406227
2013-04-05,-0.003864131,-0.0011503203,0.008268463,0.0031330395,0.002713811,0.008726679901097751
2013-04-08,-0.001856457,-0.006664585,0.008091054,0.0030658164,-0.0048081283,0.008407129958777546
2013-04-09,-0.008670081,0.012966439,0.0077163964,0.0029238532,0.021636521,0.00750649908207529
2013-04-10,0.011507499,0.006300659,0.007979565,0.0030235716,-0.00520684,0.008241603518885943
2013-04-11,0.006330292,-0.012010363,0.008886273,0.0033671362,-0.018340655,0.008509492139247912
2013-04-12,-0.011769055,0.0072669014,0.008581405,0.003251617,0.019035958,0.008565382140428814
2013-04-15,0.007182202,0.020540357,0.008290541,0.003141405,0.013358155,0.008378406168681816
2013-04-16,0.021417989,-0.00046527275,0.009523324,0.003608524,-0.02188326,0.009947545857244647
2013-04-17,-4.39e-05,0.016072515,0.009489137,0.00359557,0.016116463,0.009887623872444283
2013-04-18,0.016458103,0.007026086,0.010086741,0.003822011,-0.009432017,0.010054704912841966
2013-04-22,0.008831528,-0.00022871105,0.009003715,0.0034116365,-0.0090602385,0.009974187391554732
2013-04-23,0.000428401,0.013130024,0.00956364,0.0036238004,0.012701623,0.009820500094071098
2013-04-25,0.013511403,-0.008736255,0.009829406,0.0037245026,-0.022247657,0.010147152092535422
2013-04-26,-0.007609565,0.0074813114,0.009987904,0.0037845601,0.015090876,0.010321808030912802
2013-04-29,0.005545386,0.004482128,0.0099493135,0.0037699374,-0.0010632573,0.01034921273496334
2013-04-30,0.004410931,0.010889412,0.009881398,0.0037442034,0.006478481,0.010297166998980853
2013-05-02,0.011593174,-0.008233702,0.010417488,0.0039473358,-0.019826876,0.010508603692014224
2013-05-03,-0.009268839,0.0051086727,0.01059613,0.0040150257,0.014377511,0.010752659507230942
2013-05-06,0.004540451,0.012929282,0.010015246,0.0037949204,0.00838883,0.01017979918457834
2013-05-07,0.012068797,0.0033232204,0.008954325,0.0033929222,-0.008745576,0.009220097669916421
2013-05-08,0.00425169,-0.004052836,0.009470813,0.0035886269,-0.008304525,0.009030694333607595
2013-05-09,-0.003160196,0.0059012366,0.008767079,0.0033219717,0.009061432,0.009083112729546913
2013-05-10,0.007344696,-0.019102879,0.008664158,0.0032829738,-0.026447574,0.008563346256765202
2013-05-13,-0.018931896,0.0025465928,0.009427676,0.0035722815,0.021478489,0.00996894445147856
2013-05-14,0.002496644,0.024901686,0.009647608,0.003655617,0.022405043,0.009951670279816499
2013-05-15,0.024930995,0.0032346214,0.010040487,0.0038044846,-0.021696372,0.010369627860735336
2013-05-16,0.003759128,0.0033537578,0.010733686,0.0040671476,-0.00040536982,0.010365173218485808
2013-05-17,0.002816158,-0.005722812,0.009992309,0.0037862293,-0.008538969,0.009635479178678416
2013-05-20,-0.004925384,-0.0066576335,0.009854664,0.0037340736,-0.001732249,0.00980886839904506
2013-05-21,-0.006975793,-0.0024643405,0.009861363,0.003736612,0.0045114523,0.009634755316761782
2013-05-22,-0.00321087,-0.020652669,0.009573398,0.003627498,-0.017441798,0.00961312083199649
2013-05-23,-0.02113409,0.0037373242,0.011131708,0.0042179637,0.024871415,0.010937849320438562
2013-05-24,0.002761369,0.016240764,0.010386711,0.0039356737,0.013479395,0.010553348807571215
2013-05-27,0.016508633,0.0044466406,0.010850836,0.0041115372,-0.012061992,0.010940930099166666
2013-05-28,0.004608697,-0.0014464182,0.011099623,0.004205806,-0.006055115,0.010925917604979086
2013-05-29,-0.001137926,0.0049816584,0.01064537,0.0040336833,0.0061195847,0.0109245540664609
2013-05-30,0.003230202,-0.024085619,0.0110967895,0.004204733,-0.02731582,0.010672902066208271
2013-05-31,-0.022808521,-0.0078060227,0.011635762,0.004408957,0.0150024975,0.0117368324896425
2013-06-03,-0.007823841,-0.0036984214,0.011454139,0.0043401374,0.0041254186,0.011829846391493573
2013-06-04,-0.003347676,0.00016239111,0.011150741,0.004225176,0.0035100672,0.011480895880028355
2013-06-05,0.00074302,0.000867579,0.011150575,0.004225113,0.00012455937,0.011422480891712756
2013-06-06,-0.000413701,-0.007134772,0.011613638,0.004400574,-0.0067210705,0.011414343584413697
2013-06-07,-0.006846075,-0.00033446396,0.011391704,0.00431648,0.0065116114,0.01130390771858479
2013-06-10,-0.000510247,-0.014740907,0.010487346,0.003973806,-0.014230659,0.010559184247211001
2013-06-11,-0.015291586,-0.0046628225,0.010724178,0.004063545,0.010628763,0.011001130575968453
2013-06-12,-0.004952752,-0.009707155,0.008814193,0.0033398243,-0.004754402,0.009040846127399228
2013-06-13,-0.010663945,0.019473756,0.0088686915,0.0033604745,0.030137701,0.00902776079353567
2013-06-14,0.018996844,0.0073757274,0.009842849,0.0037295967,-0.011621116,0.01030278589777245
2013-06-17,0.007145046,-0.005708627,0.010270136,0.0038915018,-0.012853673,0.0105446057595128
2013-06-18,-0.006250158,0.001659086,0.010913002,0.004135093,0.007909244,0.010529836407935698
2013-06-19,0.001486768,-0.029732436,0.010237796,0.0038792477,-0.031219203,0.010565943305715177
2013-06-20,-0.028987554,0.0021490317,0.011161643,0.0042293067,0.031136585,0.011415129388604686
2013-06-21,0.002075322,-0.013540492,0.011317047,0.0042881914,-0.015615813,0.01139894421401792
2013-06-24,-0.013750544,0.0024552213,0.0099866325,0.0037840782,0.016205763,0.010700270901710055
2013-06-25,0.003366287,-0.0029462343,0.010595215,0.0040146788,-0.0063125216,0.010649775330248754
2013-06-26,-0.003643559,0.01673686,0.0103953,0.0039389282,0.02038042,0.010625490098177894
2013-06-27,0.01661816,0.029296758,0.011177771,0.0042354176,0.012678597,0.011516649717776675
2013-06-28,0.027742575,0.0104917735,0.012819729,0.0048575792,-0.017250799,0.0126076446305517
2013-07-01,0.009649962,-0.0074430276,0.012264575,0.0046472233,-0.017092988,0.01273044134071369
2013-07-02,-0.007026039,-0.01567461,0.012860805,0.0048731435,-0.008648571,0.012802521637058018
2013-07-03,-0.014903363,0.010274157,0.0122006405,0.0046229977,0.02517752,0.013193013655228226
2013-07-04,0.011380403,0.005045244,0.013047629,0.004943934,-0.0063351584,0.013495214810470706
2013-07-05,0.005288368,-0.009103504,0.012252043,0.004642475,-0.014391871,0.013477978055308853
2013-07-08,-0.009649519,0.009786778,0.013034489,0.004938955,0.019436296,0.013646091475123023
2013-07-09,0.008131657,-0.008358516,0.013048199,0.00494415,-0.016490173,0.013317163077311137
2013-07-10,-0.007245816,0.020488195,0.013036676,0.0049397834,0.027734011,0.013377245126032541
2013-07-11,0.020150769,0.012196451,0.013828859,0.005239953,-0.007954318,0.013793288939647824
2013-07-12,0.012374452,0.003655739,0.013321237,0.0050476077,-0.008718713,0.013439467625485858
2013-07-15,0.003621294,-0.012300268,0.013423467,0.005086344,-0.015921563,0.013387291753137081
2013-07-16,-0.012606456,0.0016832436,0.013929024,0.005277907,0.0142896995,0.013654288001215124
2013-07-17,0.003026322,0.011343947,0.013402599,0.005078437,0.008317624,0.013660306454071073
2013-07-18,0.010781574,-0.0015536186,0.010832007,0.004104403,-0.012335192,0.01178871179939877
2013-07-19,-0.001466715,-0.00046738517,0.011991122,0.004543608,0.0009993302,0.011834108320103925
2013-07-22,0.000431077,0.0076594194,0.010918225,0.0041370722,0.007228343,0.011178526985233297
2013-07-23,0.007597315,-0.014717254,0.010768065,0.0040801745,-0.022314567,0.011209857484459348
2013-07-24,-0.014467875,-0.013533899,0.011153543,0.0042262375,0.00093397696,0.011842409484039744
2013-07-25,-0.013952151,-0.0029977744,0.011395874,0.0043180604,0.010954375,0.012027658178363404
2013-07-26,-0.003612069,-0.008569253,0.010391134,0.0039373497,-0.004957184,0.010424427054394376
2013-07-29,-0.009310699,-0.011963553,0.009947735,0.0037693395,-0.002652854,0.01039869290628589
2013-07-30,-0.013222266,-0.001694018,0.011356862,0.004303278,0.011528248,0.010689314863088958
2013-07-31,-0.002270115,-0.0025494867,0.010242553,0.0038810503,-0.00027937224,0.01017823579157722
2013-08-01,-0.002467322,-0.008582303,0.009819244,0.0037206525,-0.006114981,0.00980968142268753
2013-08-02,-0.00875883,3.8069556e-05,0.009754206,0.0036960086,0.0087969,0.009842835283511252
2013-08-05,0.001320039,-0.025109492,0.009520145,0.0036073194,-0.02642953,0.0096776088748699
2013-08-06,-0.025500913,-0.0037706194,0.010802872,0.004093363,0.021730294,0.010841615657593302
2013-08-07,-0.004185734,0.008491547,0.00967052,0.0036642987,0.012677281,0.01079675810832949
2013-08-08,0.008398941,0.007496839,0.009307164,0.0035266178,-0.0009021016,0.009762157242552395
2013-08-12,0.008364656,0.016624188,0.009181881,0.0034791464,0.008259533,0.009461723553954443
2013-08-13,0.015364908,0.008449343,0.010071389,0.003816194,-0.0069155637,0.010252641134454512
2013-08-14,0.007516467,-0.041310325,0.010197362,0.0038639265,-0.04882679,0.010229760205826485
2013-08-16,-0.041685428,-0.01601704,0.012907434,0.004890812,0.025668386,0.013483050759271292
2013-08-19,-0.017047654,-0.0034567807,0.012935065,0.0049012816,0.013590872,0.013306018362178281
2013-08-20,-0.002459239,-0.018157464,0.012507687,0.0047393423,-0.015698224,0.013292233059190244
2013-08-21,-0.018479672,0.021160223,0.013959535,0.005289468,0.039639894,0.013518991621853514
2013-08-22,0.019774781,0.011504029,0.014122796,0.00535133,-0.008270751,0.014428268568215611
2013-08-23,0.011635911,0.0006087872,0.014805928,0.005610178,-0.011027123,0.014782471503219569
2013-08-26,0.000867719,-0.03474655,0.014679883,0.005562418,-0.035614267,0.014656146247127735
2013-08-27,-0.035130086,-0.0006862231,0.015547337,0.005891109,0.034443863,0.01624465408143224
2013-08-28,-0.000463506,0.023455655,0.015572581,0.0059006745,0.02391916,0.016251974570599247
2013-08-29,0.023200821,0.011916834,0.015730167,0.005960386,-0.011283988,0.017281001665535048
2013-08-30,0.011534154,0.013376215,0.016409425,0.0062177666,0.0018420608,0.017588834810557393
2013-09-02,0.01432546,-0.038539037,0.017663054,0.006692785,-0.0528645,0.01798237079281109
2013-09-03,-0.038435866,0.020049296,0.019409455,0.007354521,0.05848516,0.019744822933516034
2013-09-04,0.019769754,0.02612576,0.019250017,0.0072941077,0.0063560084,0.02038069568523139
2013-09-05,0.026239969,0.016065853,0.019609656,0.00743038,-0.010174115,0.020541435197304145
2013-09-06,0.015514725,0.037861947,0.020141622,0.007631949,0.022347225,0.02077815353036942
2013-09-10,0.037379716,0.0017357985,0.021270066,0.008059533,-0.035643917,0.022247559213778984
2013-09-11,0.002777316,-0.011220046,0.02092278,0.007927941,-0.013997362,0.02221023580469652
2013-09-12,-0.010617322,0.0010332386,0.021335933,0.008084491,0.01165056,0.022184772065629268
2013-09-13,-1.71e-05,-0.00072937337,0.020715626,0.007849447,-0.0007122647,0.022137768306392774
2013-09-16,-0.0017193,0.003531355,0.020382637,0.0077232737,0.0052506546,0.019764770516360452
2013-09-17,0.001650945,0.008055224,0.019453457,0.0073711937,0.0064042793,0.019204207023271865
2013-09-18,0.008383277,0.03397985,0.018958554,0.007183668,0.025596576,0.01916921500936004
2013-09-19,0.035975517,-0.018337544,0.019627877,0.007437284,-0.05431306,0.01960926056172356
2013-09-20,-0.017060555,-0.020551201,0.019710278,0.007468507,-0.003490647,0.0200834600237753
2013-09-23,-0.020560569,0.0008646673,0.019952802,0.0075604026,0.021425238,0.020824769933276577
2013-09-24,0.000458352,-0.0027068749,0.020520816,0.0077756313,-0.0031652264,0.020827881290440747
2013-09-25,-0.003161591,0.0014804194,0.017738547,0.00672139,0.00464201,0.018824617157978802
2013-09-26,0.001429029,-0.009489698,0.018636439,0.007061614,-0.010918727,0.018799078404745328
2013-09-27,-0.008373573,-0.01690122,0.018561767,0.0070333197,-0.008527647,0.018545463139939797
2013-09-30,-0.016925743,0.008056516,0.018445851,0.0069893976,0.024982257,0.019004910799639972
